,t,no,desc,decision,age,vmt,ypd,value
1262,2021,31624.0,2018 FORD EXPLORER AWD',2018,2.0,39238.0,-3,{2021: 0.17250384185151152}
1263,2021,31625.0,2018 FORD EXPLORER AWD',2018,2.0,11878.0,-3,{2021: 0.10358396993334533}
1264,2021,31626.0,2018 FORD EXPLORER AWD',2018,2.0,48088.0,-3,{2021: 0.1981967668826707}
1265,2021,31627.0,2018 FORD EXPLORER AWD',2018,2.0,17833.0,-3,{2021: 0.10387516071333425}
1266,2021,31628.0,2018 FORD EXPLORER AWD',2018,2.0,14875.0,-3,{2021: 0.10615625738277731}
1267,2021,31629.0,2018 FORD EXPLORER AWD',2018,2.0,58482.0,-3,{2021: 0.21173092436229748}
1268,2021,31630.0,2018 FORD EXPLORER AWD',2018,2.0,14541.0,-3,{2021: 0.09936466276228252}
1269,2021,31631.0,2018 FORD EXPLORER AWD',2018,2.0,18225.0,-3,{2021: 0.10642156237452752}
1270,2021,31632.0,2018 FORD EXPLORER AWD',2018,2.0,53649.0,-3,{2021: 0.20817423486521835}
1271,2021,31633.0,2018 FORD EXPLORER AWD',2018,2.0,71543.0,-3,{2021: 0.2809391344928267}
1272,2021,31634.0,2018 FORD EXPLORER AWD',2018,2.0,78025.0,-3,{2021: 0.2743856637717191}
1273,2021,31635.0,2018 FORD EXPLORER AWD',2018,2.0,12649.0,-3,{2021: 0.09703932319617485}
1274,2021,31636.0,2018 FORD EXPLORER AWD',2018,2.0,59795.0,-3,{2021: 0.22491586940209393}
1275,2021,31637.0,2018 FORD EXPLORER AWD',2018,2.0,16448.0,-3,{2021: 0.1165176086986181}
1276,2021,31638.0,2018 FORD EXPLORER AWD',2018,2.0,11817.0,-3,{2021: 0.10248147162185264}
1277,2021,31639.0,2018 FORD EXPLORER AWD',2018,2.0,22671.0,-3,{2021: 0.12351078532273804}
1278,2021,31640.0,2018 FORD EXPLORER AWD',2018,2.0,52220.0,-3,{2021: 0.19215456509075812}
1279,2021,31641.0,2018 FORD EXPLORER AWD',2018,2.0,63211.0,-3,{2021: 0.22993954226877383}
1280,2021,31642.0,2018 FORD EXPLORER AWD',2018,2.0,14775.0,-3,{2021: 0.1009013015152389}
1281,2021,31643.0,2018 FORD EXPLORER AWD',2018,2.0,15161.0,-3,{2021: 0.11101317315107212}
1282,2021,31644.0,2018 FORD EXPLORER AWD',2018,2.0,19800.0,-3,{2021: 0.12196311324935181}
1283,2021,31645.0,2018 FORD EXPLORER AWD',2018,2.0,15480.0,-3,{2021: 0.0971442760183537}
1284,2021,31646.0,2018 FORD EXPLORER AWD',2018,2.0,18250.0,-3,{2021: 0.11867441222668726}
1285,2021,31647.0,2018 FORD EXPLORER AWD',2018,2.0,12660.0,-3,{2021: 0.1032735516085754}
1286,2021,31648.0,2018 FORD EXPLORER AWD',2018,2.0,52045.0,-3,{2021: 0.2200474557441659}
1287,2021,31650.0,2018 FORD EXPLORER AWD',2018,2.0,19857.0,-3,{2021: 0.1197536907460143}
1288,2021,31651.0,2018 FORD EXPLORER AWD',2018,2.0,57441.0,-3,{2021: 0.2260070754946859}
1289,2021,31654.0,2017 MITSUBISHI OUTLANDER',2018,2.0,47810.0,-3,{2021: 0.1587934231405581}
1290,2021,31655.0,2015 MAZDA CX-9',2018,2.0,41135.0,-3,{2021: 0.14870792602169852}
1291,2021,31656.0,2018 CHEVROLET IMPALA',2018,2.0,27323.0,-3,{2021: 0.12686291027441193}
1292,2021,31657.0,2019 FORD F250',2018,2.0,21058.0,-3,{2021: 0.13029058168094235}
1293,2021,31658.0,2019 FORD F250',2018,2.0,5577.0,-3,{2021: 0.08193358825861616}
1294,2021,31659.0,2018 CHEVROLET IMPALA',2018,2.0,13516.0,-3,{2021: 0.10152001312342779}
1295,2021,31660.0,2018 CHEVROLET IMPALA',2018,2.0,6311.0,-3,{2021: 0.08343781692813128}
1296,2021,31661.0,2018 CHEVROLET IMPALA',2018,2.0,21575.0,-3,{2021: 0.11970391581933028}
1297,2021,31663.0,2018 Chrysler PACIFICA',2018,2.0,44155.0,-3,{2021: 0.16066674577901238}
1298,2021,31664.0,2018 JEEP CHEROKEE',2018,2.0,7090.0,-3,{2021: 0.08270641453583154}
1299,2021,31665.0,2018 CHEVROLET IMPALA',2019,1.0,29814.0,-2,{2021: 0.1202763960663858}
1300,2021,31666.0,2017 DODGE JOURNEY',2019,1.0,11520.0,-2,{2021: 0.0672371379580603}
1301,2021,31667.0,2017 CHEVROLET EQUINOX (SUV)',2019,1.0,19036.0,-2,{2021: 0.08721514492938554}
1302,2021,31668.0,2018 CHEVROLET VAN CARGO',2019,1.0,18458.0,-2,{2021: 0.08425320560937649}
1303,2021,31669.0,2016 CHEVROLET TRAX',2019,1.0,28689.0,-2,{2021: 0.10945097766317166}
1304,2021,31670.0,2015 Toyota Camry',2019,1.0,27047.0,-2,{2021: 0.09934854111778689}
1305,2021,31671.0,2016 FORD EXPLORER',2019,1.0,29893.0,-2,{2021: 0.12465118976877632}
1306,2021,31672.0,2018 CHEVROLET EQUINOX (SUV)',2019,1.0,16630.0,-2,{2021: 0.08609892393422201}
1307,2021,31673.0,2018 CHEVROLET EQUINOX (SUV)',2019,1.0,18182.0,-2,{2021: 0.08998029167233729}
1308,2021,31674.0,2019 FORD F350',2019,1.0,10474.0,-2,{2021: 0.08639073244485715}
1309,2021,31675.0,2019 FORD F350',2019,1.0,27626.0,-2,{2021: 0.15921360571495402}
1310,2021,31676.0,2019 FORD F350',2019,1.0,19572.0,-2,{2021: 0.11997438210201894}
1311,2021,31677.0,2016 HONDA ACCORD',2019,1.0,15660.0,-2,{2021: 0.08742959374855121}
1312,2021,31678.0,2019 FORD E450',2019,1.0,8570.0,-2,{2021: 0.09159583809478171}
1313,2021,31679.0,2019 FORD E450',2019,1.0,13086.0,-2,{2021: 0.1164083175603863}
1314,2021,31680.0,2019 FORD E350 BUS',2019,1.0,16628.0,-2,{2021: 0.14953313077971175}
1315,2021,31681.0,2019 FORD E-ONE',2019,1.0,15109.0,-2,{2021: 0.22270974595029977}
1316,2021,31682.0,2018 CHEVROLET IMPALA',2019,1.0,25726.0,-2,{2021: 0.12051511382305258}
1317,2021,31683.0,2017 HONDA CR-V',2019,1.0,11418.0,-2,{2021: 0.07306433073122146}
1318,2021,31684.0,2018 FORD ESCAPE',2019,1.0,5718.0,-2,{2021: 0.06039418225059566}
1319,2021,31685.0,2016 MAZDA CX-5',2019,1.0,23318.0,-2,{2021: 0.10148762101669356}
1320,2021,31686.0,2019 DODGE Grand Caravan',2019,1.0,3404.0,-2,{2021: 0.055286660123857606}
1321,2021,31687.0,2019 DODGE Grand Caravan',2019,1.0,4480.0,-2,{2021: 0.058693379736445866}
1322,2021,31688.0,2019 DODGE Grand Caravan',2019,1.0,3945.0,-2,{2021: 0.05699951821903442}
1323,2021,31689.0,2019 DODGE Grand Caravan',2019,1.0,4352.0,-2,{2021: 0.058288119410784815}
1324,2021,31690.0,2019 DODGE Grand Caravan',2019,1.0,8546.0,-2,{2021: 0.07156672726877289}
1325,2021,31691.0,2019 DODGE Grand Caravan',2019,1.0,10415.0,-2,{2021: 0.07748416124268316}
1326,2021,31692.0,2019 DODGE Grand Caravan',2019,1.0,3801.0,-2,{2021: 0.056543600352665736}
1327,2021,31693.0,2019 DODGE Grand Caravan',2019,1.0,21556.0,-2,{2021: 0.11275764005666625}
1328,2021,31694.0,2019 DODGE Grand Caravan',2019,1.0,16451.0,-2,{2021: 0.09659471847463738}
1329,2021,31695.0,2019 DODGE Grand Caravan',2019,1.0,13858.0,-2,{2021: 0.08838503078370674}
1330,2021,31696.0,2019 DODGE Grand Caravan',2019,1.0,16514.0,-2,{2021: 0.09679418254117368}
1331,2021,31697.0,2019 DODGE Grand Caravan',2019,1.0,10092.0,-2,{2021: 0.07646151213964783}
1332,2021,31698.0,2019 DODGE Grand Caravan',2019,1.0,15467.0,-2,{2021: 0.093479279721118}
1333,2021,31699.0,2019 DODGE Grand Caravan',2019,1.0,7051.0,-2,{2021: 0.06683341330890351}
1334,2021,31700.0,2019 DODGE Grand Caravan',2019,1.0,6197.0,-2,{2021: 0.06412956707363364}
1335,2021,31701.0,2019 DODGE Grand Caravan',2019,1.0,14165.0,-2,{2021: 0.08935702234603445}
1336,2021,31702.0,2019 DODGE Grand Caravan',2019,1.0,14616.0,-2,{2021: 0.09078493177473082}
1337,2021,31703.0,2019 DODGE Grand Caravan',2019,1.0,13909.0,-2,{2021: 0.08854650169471234}
1338,2021,31704.0,2019 DODGE Grand Caravan',2019,1.0,12209.0,-2,{2021: 0.08316413799452642}
1339,2021,31705.0,2019 DODGE Grand Caravan',2019,1.0,7480.0,-2,{2021: 0.0681916686191269}
1340,2021,31706.0,2019 DODGE Grand Caravan',2019,1.0,13263.0,-2,{2021: 0.08650120348864168}
1341,2021,31708.0,2017 JEEP CHEROKEE',2019,1.0,5751.0,-2,{2021: 0.06097099501466172}
1342,2021,31709.0,2018 DODGE JOURNEY',2019,1.0,5278.0,-2,{2021: 0.061866688634940624}
1343,2021,31710.0,2019 CHEVROLET EQUINOX (SUV)',2019,1.0,12386.0,-2,{2021: 0.0729103859194912}
1344,2021,31711.0,2017 FORD FUSION',2019,1.0,7242.0,-2,{2021: 0.058606077884966294}
1345,2021,31712.0,2016 Chrysler 300',2019,1.0,10265.0,-2,{2021: 0.07587117476906678}
1346,2021,31713.0,2019 Chrysler 300',2019,1.0,5237.0,-2,{2021: 0.05949971566991379}
1347,2021,31714.0,2016 BUICK REGAL',2019,1.0,15237.0,-2,{2021: 0.08812382743543778}
1348,2021,31715.0,2017 FORD FUSION',2019,1.0,13830.0,-2,{2021: 0.07142985326378143}
1349,2021,31716.0,2019 CHEVROLET MALIBU',2019,1.0,6552.0,-2,{2021: 0.056631303397066735}
1350,2021,31717.0,2019 Nissan FRONTIER',2019,1.0,5183.0,-2,{2021: 0.061554268224144865}
1351,2021,31718.0,2016 HONDA CR-V',2019,1.0,10786.0,-2,{2021: 0.06117810211185799}
1352,2021,31719.0,2020 FORD EXPLORER AWD',2019,1.0,10496.0,-2,{2021: 0.07455313604740285}
1353,2021,31720.0,2020 FORD EXPLORER AWD',2019,1.0,8903.0,-2,{2021: 0.06999331504315488}
1354,2021,31721.0,2020 FORD EXPLORER AWD',2019,1.0,2283.0,-2,{2021: 0.051044153054378004}
1355,2021,31722.0,2020 FORD EXPLORER AWD',2019,1.0,12126.0,-2,{2021: 0.07921886626518326}
1356,2021,31723.0,2020 FORD EXPLORER AWD',2019,1.0,9612.0,-2,{2021: 0.07202276456733053}
1357,2021,31724.0,2020 FORD EXPLORER AWD',2019,1.0,3513.0,-2,{2021: 0.05456491880153746}
1358,2021,31725.0,2020 FORD EXPLORER AWD',2020,0.0,1107.0,-1,{2021: 0.024903630388599173}
1359,2021,31726.0,2020 FORD EXPLORER AWD',2020,0.0,5088.0,-1,{2021: 0.036298889282454276}
1360,2021,31727.0,2020 FORD EXPLORER AWD',2019,1.0,4627.0,-2,{2021: 0.057753644852216825}
1361,2021,31728.0,2020 FORD EXPLORER AWD',2019,1.0,5906.0,-2,{2021: 0.06141466874702734}
1362,2021,31730.0,2020 FORD EXPLORER AWD',2019,1.0,3425.0,-2,{2021: 0.05431302661800084}
1363,2021,31731.0,2020 FORD EXPLORER AWD',2019,1.0,3634.0,-2,{2021: 0.05491127055390029}
1364,2021,31732.0,2020 FORD EXPLORER AWD',2019,1.0,16545.0,-2,{2021: 0.09186786125436833}
1365,2021,31733.0,2020 FORD EXPLORER AWD',2019,1.0,4532.0,-2,{2021: 0.05748171579044435}
1366,2021,31734.0,2020 FORD EXPLORER AWD',2019,1.0,5305.0,-2,{2021: 0.059694359629919355}
1367,2021,31735.0,2020 FORD EXPLORER AWD',2019,1.0,16406.0,-2,{2021: 0.09146998610082754}
1368,2021,31736.0,2020 FORD EXPLORER AWD',2020,0.0,30.0,-1,{2021: 0.022355299358559552}
1369,2021,31737.0,2020 FORD EXPLORER AWD',2019,1.0,16639.0,-2,{2021: 0.09213692790496425}
1370,2021,31738.0,2020 FORD EXPLORER AWD',2019,1.0,536.0,-2,{2021: 0.04604352072894096}
1371,2021,31739.0,2020 FORD EXPLORER AWD',2019,1.0,3715.0,-2,{2021: 0.05514312585920104}
1372,2021,31740.0,2020 FORD EXPLORER AWD',2020,0.0,5.0,-1,{2021: 0.022467974717201668}
1373,2021,31741.0,2020 FORD EXPLORER AWD',2019,1.0,14660.0,-2,{2021: 0.08647221618656706}
1374,2021,31742.0,2020 FORD EXPLORER AWD',2020,0.0,3302.0,-1,{2021: 0.03118662292113169}
1375,2021,31743.0,2020 FORD EXPLORER AWD',2020,0.0,9934.0,-1,{2021: 0.0501701338440272}
1376,2021,31744.0,2020 FORD EXPLORER AWD',2019,1.0,7047.0,-2,{2021: 0.06468067989947364}
1377,2021,31745.0,2020 FORD EXPLORER AWD',2019,1.0,2363.0,-2,{2021: 0.05127314594850219}
1378,2021,31746.0,2020 FORD EXPLORER AWD',2019,1.0,3880.0,-2,{2021: 0.05561542370333218}
1379,2021,31747.0,2020 FORD EXPLORER AWD',2019,1.0,3424.0,-2,{2021: 0.054310164206824295}
1380,2021,31748.0,2020 FORD EXPLORER AWD',2019,1.0,1069.0,-2,{2021: 0.047569185886043384}
1381,2021,31749.0,2020 FORD EXPLORER AWD',2019,1.0,4932.0,-2,{2021: 0.05862668026106531}
1382,2021,31750.0,2020 FORD EXPLORER AWD',2019,1.0,4797.0,-2,{2021: 0.058240254752230734}
1383,2021,31751.0,2020 FORD EXPLORER AWD',2019,1.0,276.0,-2,{2021: 0.04529929382303734}
1384,2021,31752.0,2020 FORD EXPLORER AWD',2019,1.0,13099.0,-2,{2021: 0.08200399233996876}
1385,2021,31753.0,2020 FORD EXPLORER AWD',2019,1.0,8203.0,-2,{2021: 0.06798962721956821}
1386,2021,31754.0,2020 FORD EXPLORER AWD',2019,1.0,3880.0,-2,{2021: 0.05561542370333218}
1387,2021,31755.0,2020 FORD EXPLORER AWD',2020,0.0,1067.0,-1,{2021: 0.024789133941537075}
1388,2021,31756.0,2020 FORD EXPLORER AWD',2019,1.0,880.0,-2,{2021: 0.04702819017367499}
1389,2021,31757.0,2020 FORD EXPLORER AWD',2020,0.0,3234.0,-1,{2021: 0.030991978961126126}
1390,2021,31759.0,2020 FORD EXPLORER AWD',2020,0.0,71.0,-1,{2021: 0.021938172409690888}
1391,2021,31760.0,2020 FORD EXPLORER AWD',2019,1.0,2504.0,-2,{2021: 0.051676745924396084}
1392,2021,31761.0,2020 FORD EXPLORER AWD',2020,0.0,2184.0,-1,{2021: 0.027986447225746107}
1393,2021,31762.0,2020 FORD EXPLORER AWD',2019,1.0,6818.0,-2,{2021: 0.06402518774004314}
1394,2021,31763.0,2020 FORD EXPLORER AWD',2019,1.0,4766.0,-2,{2021: 0.058151520005757615}
1395,2021,31764.0,2020 FORD EXPLORER AWD',2019,1.0,5003.0,-2,{2021: 0.05882991145460053}
1396,2021,31765.0,2020 FORD EXPLORER AWD',2019,1.0,523.0,-2,{2021: 0.04600630938364578}
1397,2021,31766.0,2020 FORD EXPLORER AWD',2019,1.0,3880.0,-2,{2021: 0.05561542370333218}
1398,2021,31767.0,2020 FORD EXPLORER AWD',2019,1.0,4712.0,-2,{2021: 0.05799694980222378}
1399,2021,31768.0,2020 FORD EXPLORER AWD',2019,1.0,5431.0,-2,{2021: 0.060055023438164955}
1400,2021,31769.0,2020 FORD EXPLORER AWD',2019,1.0,12783.0,-2,{2021: 0.08109947040817819}
1401,2021,31770.0,2020 FORD EXPLORER AWD',2020,0.0,1395.0,-1,{2021: 0.025728004807446265}
1402,2021,31771.0,2020 FORD EXPLORER AWD',2020,0.0,1704.0,-1,{2021: 0.026612489861000954}
1403,2021,31773.0,2020 FORD EXPLORER AWD',2019,1.0,10048.0,-2,{2021: 0.07327077584030739}
1404,2021,31774.0,2020 FORD EXPLORER AWD',2019,1.0,15857.0,-2,{2021: 0.08989852236490029}
1405,2021,31775.0,2020 FORD EXPLORER AWD',2019,1.0,16465.0,-2,{2021: 0.09163886836024412}
1406,2021,31776.0,2020 FORD EXPLORER AWD',2019,1.0,6051.0,-2,{2021: 0.06182971836762745}
1407,2021,31777.0,2020 FORD EXPLORER AWD',2019,1.0,405.0,-2,{2021: 0.04555314452009625}
1408,2021,31778.0,2020 FORD EXPLORER AWD',2019,1.0,715.0,-2,{2021: 0.046555892329543845}
1409,2021,31779.0,2020 FORD EXPLORER AWD',2020,0.0,573.0,-1,{2021: 0.023375102820320192}
1410,2021,31780.0,2020 FORD EXPLORER AWD',2020,0.0,1742.0,-1,{2021: 0.026721261485709948}
1411,2021,31781.0,2020 FORD EXPLORER AWD',2020,0.0,2745.0,-1,{2021: 0.029592259895792002}
1412,2021,31785.0,2020 FORD EXPLORER AWD',2019,1.0,9667.0,-2,{2021: 0.07218019718204093}
1413,2021,31786.0,2020 FORD EXPLORER AWD',2019,1.0,13751.0,-2,{2021: 0.08387028442708092}
1414,2021,31787.0,2020 FORD EXPLORER AWD',2019,1.0,6908.0,-2,{2021: 0.06428280474593284}
1415,2021,31788.0,2020 FORD EXPLORER AWD',2019,1.0,3528.0,-2,{2021: 0.054607854969185736}
1416,2021,31789.0,2020 FORD EXPLORER AWD',2020,0.0,3504.0,-1,{2021: 0.031764829978795275}
1417,2021,31790.0,2020 FORD EXPLORER AWD',2020,0.0,4949.0,-1,{2021: 0.035901014128913486}
1418,2021,31791.0,2020 FORD EXPLORER AWD',2020,0.0,4897.0,-1,{2021: 0.035752168747732765}
1419,2021,31792.0,2020 FORD EXPLORER AWD',2020,0.0,280.0,-1,{2021: 0.022536416345590338}
1420,2021,31793.0,2020 FORD EXPLORER AWD',2020,0.0,5170.0,-1,{2021: 0.03653360699893157}
1421,2021,31795.0,2020 FORD EXPLORER AWD',2020,0.0,1175.0,-1,{2021: 0.025098274348604736}
1422,2021,31796.0,2020 FORD EXPLORER AWD',2020,0.0,3080.0,-1,{2021: 0.03055116763993706}
1423,2021,31797.0,2020 FORD EXPLORER AWD',2020,0.0,4024.0,-1,{2021: 0.03325328379060252}
1424,2021,31798.0,2020 FORD EXPLORER AWD',2020,0.0,1196.0,-1,{2021: 0.025158384983312337}
1425,2021,31799.0,2020 FORD FUSION (HYBRID)',2019,1.0,3713.0,-2,{2021: 0.04762018209067578}
1426,2021,31800.0,2020 FORD FUSION (HYBRID)',2019,1.0,10887.0,-2,{2021: 0.05363087297661174}
1427,2021,31801.0,2020 FORD FUSION (HYBRID)',2019,1.0,6163.0,-2,{2021: 0.049672899217877216}
1428,2021,31802.0,2020 FORD FUSION (HYBRID)',2019,1.0,6184.0,-2,{2021: 0.04969049393611037}
1429,2021,31803.0,2020 FORD FUSION (HYBRID)',2019,1.0,2178.0,-2,{2021: 0.04633409197220468}
1430,2021,31804.0,2020 FORD FUSION (HYBRID)',2019,1.0,3951.0,-2,{2021: 0.04781958889731821}
1431,2021,31805.0,2020 FORD FUSION (HYBRID)',2019,1.0,10668.0,-2,{2021: 0.05344738520075169}
1432,2021,31806.0,2020 FORD FUSION (HYBRID)',2019,1.0,6983.0,-2,{2021: 0.05035993107269566}
1433,2021,31807.0,2020 FORD FUSION (HYBRID)',2019,1.0,4860.0,-2,{2021: 0.04858118884369621}
1434,2021,31808.0,2020 FORD FUSION (HYBRID)',2019,1.0,5412.0,-2,{2021: 0.04904367858011058}
1435,2021,31809.0,2020 FORD FUSION (HYBRID)',2019,1.0,2995.0,-2,{2021: 0.04701861029584695}
1436,2021,31810.0,2020 FORD FUSION (HYBRID)',2019,1.0,8431.0,-2,{2021: 0.05157312878705797}
1437,2021,31811.0,2020 FORD FUSION (HYBRID)',2019,1.0,1848.0,-2,{2021: 0.04605760354282653}
1438,2021,31812.0,2020 FORD FUSION (HYBRID)',2020,0.0,5990.0,-1,{2021: 0.026753625131231827}
1439,2021,31813.0,2020 FORD FUSION (HYBRID)',2019,1.0,5251.0,-2,{2021: 0.04890878574032305}
1440,2021,31814.0,2020 FORD FUSION (HYBRID)',2019,1.0,4259.0,-2,{2021: 0.04807764476473782}
1441,2021,31815.0,2020 FORD FUSION (HYBRID)',2019,1.0,5913.0,-2,{2021: 0.04946343828653013}
1442,2021,31816.0,2020 FORD FUSION (HYBRID)',2019,1.0,6073.0,-2,{2021: 0.04959749328259227}
1443,2021,31817.0,2020 FORD FUSION (HYBRID)',2019,1.0,5840.0,-2,{2021: 0.04940227569457678}
1444,2021,31818.0,2020 FORD FUSION (HYBRID)',2019,1.0,2786.0,-2,{2021: 0.04684350095724079}
1445,2021,31819.0,2020 FORD FUSION (HYBRID)',2019,1.0,6238.0,-2,{2021: 0.04973573749728134}
1446,2021,31820.0,2020 FORD FUSION (HYBRID)',2019,1.0,2299.0,-2,{2021: 0.04643547106297667}
1447,2021,31821.0,2020 FORD FUSION (HYBRID)',2019,1.0,3377.0,-2,{2021: 0.0473386665989453}
1448,2021,31822.0,2020 FORD FUSION (HYBRID)',2020,0.0,3484.0,-1,{2021: 0.024653988755408644}
1449,2021,31823.0,2017 CHEVROLET EXPRESS',2019,1.0,3818.0,-2,{2021: 0.06252360286155162}
1450,2021,31825.0,2020 CHEVROLET TAHOE',2020,0.0,270.0,-1,{2021: 0.02265963479266212}
1451,2021,31826.0,2020 CHEVROLET TAHOE',2020,0.0,1134.0,-1,{2021: 0.025618654237482767}
1452,2021,31832.0,2020 CHEVROLET TAHOE',2020,0.0,362.0,-1,{2021: 0.022974715566879134}
1453,2021,31833.0,2020 CHEVROLET TAHOE',2020,0.0,424.0,-1,{2021: 0.023187052610373207}
1454,2021,31873.0,2017 BUICK ENCORE',2020,0.0,1673.0,-1,{2021: 0.025918915588492568}
1455,2021,31874.0,2018 CHEVROLET MALIBU',2020,0.0,1409.0,-1,{2021: 0.024341770794572917}
1456,2021,31877.0,2019 FORD E450',2020,0.0,27796.0,-1,{2021: 0.09065273925115018}
1457,2021,31878.0,2019 FORD E450',2020,0.0,892.0,-1,{2021: 0.024684824749323445}
