equipmentid,vehicledescription,vehicle_type,dept_name,deptid,purchasedate,age2020,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,cumulative_maintenance,mpg2020,emissions2020,replacementvehicle_id,replacement_vehicle_desc,replacement_vehicle_purchaseprice,replacement_vehicle_mpge,replacement_vehicle_type
31676,2019 FORD F350',ICE,Police Department - Investigative Services,10151503,5/23/19,1,102720.71,84173.92,"15,856","19,572",242.72,1271.96,12.5,3070.99,R1411,Ford F 350 Super Duty XL,65000,13.6,ICE
31677,2016 HONDA ACCORD',ICE,Police Department - Vice/Narcotics,10151504,5/7/19,1,18992.00,15562.89,"15,359","15,660",178.22,238.22,24,1549.34,R1412,Chevrolet Bolt EV,31300,106,EV
31678,2019 FORD E450',ICE,DPW: Bureau of Transportation,10707704,9/19/19,1,61258.78,56153.88,"8,570","8,570",141.07,141.07,10,2074.80,R1413,Ford F 150 XLT Super Crew,39000,30.6,HEV
31679,2019 FORD E450',ICE,DPW: Bureau of Transportation Specialized Transp,005070XX22,9/19/19,1,61258.78,56153.88,"13,086","13,086",1396.39,1396.39,10,3168.12,R1414,Ford F 150 XLT Super Crew,39000,30.6,HEV
31680,2019 FORD E350 BUS',ICE,DPW: Bureau of Transportation,10707704,7/10/19,1,57636.18,51765.83,"16,628","16,628",584.60,584.60,8.5,4736.05,R1415,Ford Transit 350HD Passenger Van,46000,66,EV
31681,2019 FORD E-ONE',ICE,DPW: Bureau of Transportation Specialized Transp,005070XX22,7/10/19,1,57636.18,51765.83,"15,109","15,109",392.59,392.59,4.25,8606.80,R1416,E-ONE eMAX,550000,4.5,ICE
31682,2018 CHEVROLET IMPALA',ICE,Police Department - Vice/Narcotics,10151504,7/4/19,1,17270.00,14631.53,"25,726","25,726",2343.48,2343.48,22,2831.03,R1417,Ford Fusion,36000,103,PHEV
31683,2017 HONDA CR-V',ICE,Police Department - Investigative Services,10151503,7/26/19,1,17896.85,15162.61,"11,418","11,418",779.24,779.24,28,987.25,R1418,Ford Escape,29000,39,HEV
31684,2018 FORD ESCAPE',ICE,Police Department - Office of the Chief,10151501,7/4/19,1,17948.57,15206.43,"5,718","5,718",254.91,254.91,24,576.80,R1419,Ford Escape,29000,39,HEV
31685,2016 MAZDA CX-5',ICE,Police Department - Vice/Narcotics,10151504,8/15/19,1,19000.00,16361.11,"23,318","23,318",68.21,68.21,29,1946.65,R1420,Ford Escape,29000,39,HEV
31686,2019 DODGE Grand Caravan',ICE,OIT: Infrastructure,10696903,8/20/19,1,22796.00,20685.26,"3,404","3,404",131.51,131.51,20,412.05,R1421,Chrysler Pacifica Hybrid,40000,82,HEV
31687,2019 DODGE Grand Caravan',ICE,Department of Health (Admin),10303001,9/18/19,1,22796.00,20896.33,"4,480","4,480",192.05,192.05,20,542.30,R1422,Chrysler Pacifica Hybrid,40000,82,HEV
31688,2019 DODGE Grand Caravan',ICE,Property Management - Building Oper. & Mgmt.,10252503,8/20/19,1,22796.00,20685.26,"3,945","3,945",192.05,192.05,20,477.54,R1423,Chrysler Pacifica Hybrid,40000,82,HEV
31689,2019 DODGE Grand Caravan',ICE,Baltimore County Department of Library,BS001-2180,8/29/19,1,22796.00,20685.26,"4,352","4,352",192.05,192.05,20,526.81,R1424,Chrysler Pacifica Hybrid,40000,82,HEV
31690,2019 DODGE Grand Caravan',ICE,Bureau of Corrections,10080801,8/14/19,1,22796.00,20685.26,"8,546","8,546",97.06,97.06,20,1034.49,R1425,Chrysler Pacifica Hybrid,40000,82,HEV
31691,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,9/6/19,1,22796.00,19946.50,"10,415","10,415",163.73,163.73,20,1260.74,R1426,Chrysler Pacifica Hybrid,40000,82,HEV
31692,2019 DODGE Grand Caravan',ICE,Police Department - Administrative/Technical Services,10151502,8/14/19,1,22796.00,19629.89,"3,801","3,801",26.35,26.35,20,460.11,R1427,Chrysler Pacifica Hybrid,40000,82,HEV
31693,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/20/19,1,22796.00,19629.89,"21,556","21,556",357.30,357.30,20,2609.35,R1428,Chrysler Pacifica Hybrid,40000,82,HEV
31694,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/14/19,1,22796.00,19629.89,"16,451","16,451",243.45,243.45,20,1991.39,R1429,Chrysler Pacifica Hybrid,40000,82,HEV
31695,2019 DODGE Grand Caravan',ICE,Police Department - Vice/Narcotics,10151504,8/30/19,1,22796.00,19629.89,"13,858","13,858",724.22,724.22,20,1677.51,R1430,Chrysler Pacifica Hybrid,40000,82,HEV
31696,2019 DODGE Grand Caravan',ICE,Police Department - Vice/Narcotics,10151504,9/6/19,1,22796.00,19946.50,"16,514","16,514",595.49,595.49,20,1999.02,R1431,Chrysler Pacifica Hybrid,40000,82,HEV
31697,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/30/19,1,22796.00,19629.89,"10,092","10,092",282.91,282.91,20,1221.64,R1432,Chrysler Pacifica Hybrid,40000,82,HEV
31698,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/30/19,1,22796.00,19629.89,"15,467","15,467",515.88,515.88,20,1872.28,R1433,Chrysler Pacifica Hybrid,40000,82,HEV
31699,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/14/19,1,22796.00,19629.89,"7,051","7,051",63.18,63.18,20,853.52,R1434,Chrysler Pacifica Hybrid,40000,82,HEV
31700,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,9/6/19,1,22796.00,19946.50,"6,197","6,197",78.40,78.40,20,750.15,R1435,Chrysler Pacifica Hybrid,40000,82,HEV
31701,2019 DODGE Grand Caravan',ICE,Police Department - Vice/Narcotics,10151504,8/14/19,1,22796.00,19629.89,"14,165","14,165",124.37,124.37,20,1714.67,R1436,Chrysler Pacifica Hybrid,40000,82,HEV
31702,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/29/19,1,22796.00,19629.89,"14,616","14,616",143.27,192.05,20,1769.27,R1437,Chrysler Pacifica Hybrid,40000,82,HEV
31703,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/20/19,1,22796.00,19629.89,"13,909","13,909",99.27,99.27,20,1683.68,R1438,Chrysler Pacifica Hybrid,40000,82,HEV
31704,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,9/6/19,1,22796.00,19946.50,"12,209","12,209",238.45,238.45,20,1477.90,R1439,Chrysler Pacifica Hybrid,40000,82,HEV
31705,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,8/29/19,1,22796.00,19629.89,"7,480","7,480",63.87,63.87,20,905.45,R1440,Chrysler Pacifica Hybrid,40000,82,HEV
31706,2019 DODGE Grand Caravan',ICE,Police Department - Investigative Services,10151503,9/6/19,1,22796.00,19946.50,"13,263","13,263",40.38,40.38,20,1605.49,R1441,Chrysler Pacifica Hybrid,40000,82,HEV
31708,2017 JEEP CHEROKEE',ICE,County Council,10484801,9/27/19,1,21288.00,19514.00,"5,751","5,751",157.03,157.03,23,605.36,R1442,Ford Explorer,46000,25,HEV
31709,2018 DODGE JOURNEY',ICE,Police Department - Operations,10151506,10/3/19,1,16995.00,15106.67,"5,278","5,278",520.23,520.23,19,672.53,R1443,Chrysler Pacifica Hybrid,40000,82,HEV
31710,2019 CHEVROLET EQUINOX (SUV)',ICE,Police Department - Vice/Narcotics,10151504,10/18/19,1,18500.00,16444.44,"12,386","12,386",532.65,532.65,32,937.08,R1444,Ford Escape,29000,39,HEV
31711,2017 FORD FUSION',ICE,Police Department - Investigative Services,10151503,10/18/19,1,16056.18,14272.16,"7,242","7,242",58.58,58.58,42,417.45,R1445,Chevrolet Bolt EV,31300,106,EV
31712,2016 Chrysler 300',ICE,Police Department - Office of the Chief,10151501,10/25/19,1,19875.00,17666.67,"10,265","10,265",60.03,60.03,21,1183.41,R1446,Ford Fusion,36000,103,PHEV
31713,2019 Chrysler 300',ICE,Police Department - Office of the Chief,10151501,10/31/19,1,22973.00,20420.44,"5,237","5,237",5692.00,6491.00,23,551.25,R1447,Ford Fusion,36000,103,PHEV
31714,2016 BUICK REGAL',ICE,Police Department - Investigative Services,10151503,10/31/19,1,19577.00,17401.78,"15,237","15,237",112.04,112.04,23,1603.86,R1448,Ford Fusion,36000,103,PHEV
31715,2017 FORD FUSION',ICE,Police Department - Investigative Services,10151503,10/25/19,1,14175.00,12600.00,"13,830","13,830",561.32,561.32,42,797.20,R1449,Chevrolet Bolt EV,31300,106,EV
31716,2019 CHEVROLET MALIBU',ICE,Police Department - Community Resources,10151508,10/31/19,1,17163.00,15256.00,"6,552","6,552",98.78,98.78,46,344.83,R1450,Ford Fusion,36000,103,PHEV
31717,2019 Nissan FRONTIER',ICE,Police Department - Vice/Narcotics,10151504,12/20/19,1,22300.00,20441.67,"5,183","5,183",270.86,270.86,19,660.42,R1451,Ford F 150 XLT Super Crew,39000,30.6,HEV
31718,2016 HONDA CR-V',ICE,Police Department - Investigative Services,10151503,11/15/19,1,19350.00,17468.75,"4,753","10,786",612.10,612.10,29,396.79,R1452,Ford Escape,29000,39,HEV
31719,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"10,496","10,496",322.22,322.22,23,1104.82,R1453,Ford Explorer,46000,25,HEV
31720,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"8,903","8,903",203.53,203.53,23,937.14,R1454,Ford Explorer,46000,25,HEV
31721,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"2,283","2,283",179.72,179.72,23,240.31,R1455,Ford Explorer,46000,25,HEV
31722,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/13/19,1,39186.00,35376.25,"12,126","12,126",557.70,557.70,23,1276.39,R1456,Ford Explorer,46000,25,HEV
31723,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"9,612","9,612",287.71,287.71,23,1011.77,R1457,Ford Explorer,46000,25,HEV
31724,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,"3,513","3,513",214.10,214.10,23,369.78,R1458,Ford Explorer,46000,25,HEV
31725,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/11/20,0,39186.00,37009.00,"1,107","1,107",106.00,106.00,23,116.52,R1459,Ford Explorer,46000,25,HEV
31726,2020 FORD EXPLORER AWD',ICE,Police Department - Investigative Services,10151503,1/22/20,0,39186.00,36464.75,"5,088","5,088",217.06,217.06,23,535.57,R1460,Ford Explorer,46000,25,HEV
31727,2020 FORD EXPLORER AWD',ICE,Police Department - Investigative Services,10151503,12/13/19,1,39186.00,35920.50,"4,627","4,627",81.05,81.05,23,487.04,R1461,Ford Explorer,46000,25,HEV
31728,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/25/19,1,39186.00,35376.25,"5,906","5,906",228.31,228.31,23,621.67,R1462,Ford Explorer,46000,25,HEV
31730,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/13/19,1,39186.00,35376.25,"3,425","3,425",235.30,235.30,23,360.52,R1463,Ford Explorer,46000,25,HEV
31731,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,"3,634","3,634",144.96,144.96,23,382.52,R1464,Ford Explorer,46000,25,HEV
31732,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"16,545","16,545",1121.29,1121.29,23,1741.54,R1465,Ford Explorer,46000,25,HEV
31733,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/13/19,1,39186.00,35376.25,"4,532","4,532",174.80,174.80,23,477.04,R1466,Ford Explorer,46000,25,HEV
31734,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"5,305","5,305",219.87,219.87,23,558.41,R1467,Ford Explorer,46000,25,HEV
31735,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"16,406","16,406",1078.89,1078.89,23,1726.91,R1468,Ford Explorer,46000,25,HEV
31736,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/10/20,0,39186.00,37009.00,294,30,146.53,146.53,23,30.95,R1469,Ford Explorer,46000,25,HEV
31737,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"16,639","16,639",670.48,670.48,23,1751.44,R1470,Ford Explorer,46000,25,HEV
31738,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,536,536,145.20,145.20,23,56.42,R1471,Ford Explorer,46000,25,HEV
31739,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"3,715","3,715",319.87,319.87,23,391.04,R1472,Ford Explorer,46000,25,HEV
31740,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/11/20,0,39186.00,37009.00,360,5,91.77,91.77,23,37.89,R1473,Ford Explorer,46000,25,HEV
31741,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"14,660","14,660",493.28,493.28,23,1543.12,R1474,Ford Explorer,46000,25,HEV
31742,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/22/20,0,39186.00,36464.75,"3,302","3,302",356.83,356.83,23,347.57,R1475,Ford Explorer,46000,25,HEV
31743,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/22/20,0,39186.00,36464.75,"9,934","9,934",475.64,475.64,23,1045.66,R1476,Ford Explorer,46000,25,HEV
31744,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"7,047","7,047",267.92,267.92,23,741.77,R1477,Ford Explorer,46000,25,HEV
31745,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,"2,363","2,363",83.45,83.45,23,248.73,R1478,Ford Explorer,46000,25,HEV
31746,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"3,880","3,880",235.50,235.50,23,408.41,R1479,Ford Explorer,46000,25,HEV
31747,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"3,424","3,424",244.49,244.49,23,360.41,R1480,Ford Explorer,46000,25,HEV
31748,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"1,069","1,069",460.10,460.10,23,112.52,R1481,Ford Explorer,46000,25,HEV
31749,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"4,932","4,932",455.51,455.51,23,519.15,R1482,Ford Explorer,46000,25,HEV
31750,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"4,797","4,797",152.69,152.69,23,504.94,R1483,Ford Explorer,46000,25,HEV
31751,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,276,276,1155.33,1155.33,23,29.05,R1484,Ford Explorer,46000,25,HEV
31752,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,"13,099","13,099",360.85,360.85,23,1378.81,R1485,Ford Explorer,46000,25,HEV
31753,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"8,203","8,203",538.11,538.11,23,863.45,R1486,Ford Explorer,46000,25,HEV
31754,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"3,880","3,880",479.92,479.92,23,408.41,R1487,Ford Explorer,46000,25,HEV
31755,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/22/20,0,39186.00,36464.75,"1,067","1,067",166.31,166.31,23,112.31,R1488,Ford Explorer,46000,25,HEV
31756,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,880,880,139.01,139.01,23,92.63,R1489,Ford Explorer,46000,25,HEV
31757,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/3/20,0,39186.00,36464.75,"3,234","3,234",155.18,155.18,23,340.41,R1490,Ford Explorer,46000,25,HEV
31759,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/28/20,0,39186.00,37009.00,71,71,74.47,74.47,23,7.47,R1491,Ford Explorer,46000,25,HEV
31760,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"2,504","2,504",208.17,208.17,23,263.57,R1492,Ford Explorer,46000,25,HEV
31761,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/3/20,0,39186.00,36464.75,"2,184","2,184",181.06,181.06,23,229.89,R1493,Ford Explorer,46000,25,HEV
31762,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"6,818","6,818",487.29,487.29,23,717.67,R1494,Ford Explorer,46000,25,HEV
31763,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"4,766","4,766",338.53,338.53,23,501.67,R1495,Ford Explorer,46000,25,HEV
31764,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"5,003","5,003",663.45,663.45,23,526.62,R1496,Ford Explorer,46000,25,HEV
31765,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,523,523,119.18,119.18,23,55.05,R1497,Ford Explorer,46000,25,HEV
31766,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,12/13/19,1,39186.00,35920.50,"3,880","3,880",111.06,111.06,23,408.41,R1498,Ford Explorer,46000,25,HEV
31767,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"4,712","4,712",385.39,385.39,23,495.99,R1499,Ford Explorer,46000,25,HEV
31768,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"5,431","5,431",207.86,207.86,23,571.67,R1500,Ford Explorer,46000,25,HEV
31769,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"12,783","12,783",589.39,589.39,23,1345.55,R1501,Ford Explorer,46000,25,HEV
31770,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/11/20,0,39186.00,37009.00,"1,395","1,395",164.11,164.11,23,146.84,R1502,Ford Explorer,46000,25,HEV
31771,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,2/11/20,0,39186.00,37009.00,"1,704","1,704",224.02,224.02,23,179.36,R1503,Ford Explorer,46000,25,HEV
31773,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"10,048","10,048",459.49,459.49,23,1057.66,R1504,Ford Explorer,46000,25,HEV
31774,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"15,857","15,857",377.35,377.35,23,1669.12,R1505,Ford Explorer,46000,25,HEV
31775,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"16,465","16,465",1257.02,1257.02,23,1733.12,R1506,Ford Explorer,46000,25,HEV
31776,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/27/19,1,39186.00,35376.25,"6,051","6,051",250.05,250.05,23,636.93,R1507,Ford Explorer,46000,25,HEV
31777,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,348,405,154.66,154.66,23,36.63,R1508,Ford Explorer,46000,25,HEV
31778,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,715,715,90.15,90.15,23,75.26,R1509,Ford Explorer,46000,25,HEV
31779,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/22/20,0,39186.00,36464.75,573,573,154.17,154.17,23,60.31,R1510,Ford Explorer,46000,25,HEV
31780,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/22/20,0,39186.00,36464.75,"1,742","1,742",67.98,67.98,23,183.36,R1511,Ford Explorer,46000,25,HEV
31781,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,1/3/20,0,39186.00,36464.75,"2,745","2,745",65.94,65.94,23,288.94,R1512,Ford Explorer,46000,25,HEV
31785,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"9,667","9,667",193.61,193.61,23,1017.56,R1513,Ford Explorer,46000,25,HEV
31786,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"13,751","13,751",404.03,404.03,23,1447.44,R1514,Ford Explorer,46000,25,HEV
31787,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/19/19,1,39186.00,35376.25,"6,908","6,908",478.38,478.38,23,727.14,R1515,Ford Explorer,46000,25,HEV
31788,2020 FORD EXPLORER AWD',ICE,Police Department - Operations,10151506,11/15/19,1,39186.00,35376.25,"3,528","3,528",241.80,241.80,23,371.36,R1516,Ford Explorer,46000,25,HEV
31789,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,3/16/20,0,39186.00,37553.25,"3,504","3,504",227.72,227.72,23,368.83,R1517,Ford Explorer,46000,25,HEV
31790,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,3/16/20,0,39186.00,37553.25,"4,949","4,949",405.20,405.20,23,520.94,R1518,Ford Explorer,46000,25,HEV
31791,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,4/7/20,0,39186.00,38097.50,"4,897","4,897",233.37,233.37,23,515.46,R1519,Ford Explorer,46000,25,HEV
31792,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,3/16/20,0,39186.00,37553.25,280,280,332.89,332.89,23,29.47,R1520,Ford Explorer,46000,25,HEV
31793,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,3/16/20,0,39186.00,37553.25,"5,170","5,170",524.42,524.42,23,544.20,R1521,Ford Explorer,46000,25,HEV
31795,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,4/7/20,0,39186.00,38097.50,"1,175","1,175",2594.44,2594.44,23,123.68,R1522,Ford Explorer,46000,25,HEV
31796,2020 FORD EXPLORER AWD',ICE,Police Department - Support Operations,10151507,4/7/20,0,39186.00,38097.50,"3,080","3,080",198.92,198.92,23,324.20,R1523,Ford Explorer,46000,25,HEV
